Time,Open,High,Low,Close,Volume
2018.08.06 01:00:00,0.96097,0.96294,0.96086,0.96204,896
2018.08.06 02:00:00,0.96204,0.96234,0.9619,0.96203,854
2018.08.06 03:00:00,0.96202,0.96237,0.96143,0.96144,1446
2018.08.06 04:00:00,0.96146,0.96188,0.96127,0.96135,2564
2018.08.06 05:00:00,0.96135,0.96164,0.96088,0.96112,1811
2018.08.06 06:00:00,0.96112,0.96119,0.96065,0.96073,1437
2018.08.06 07:00:00,0.96073,0.96086,0.96059,0.96084,840
2018.08.06 08:00:00,0.96086,0.96116,0.96053,0.96099,1407
2018.08.06 09:00:00,0.96098,0.96175,0.96075,0.96125,3058
2018.08.06 10:00:00,0.96125,0.96189,0.96084,0.96174,3147
2018.08.06 11:00:00,0.96174,0.96217,0.96136,0.96203,2530
2018.08.06 12:00:00,0.96202,0.96221,0.96167,0.96176,2220
2018.08.06 13:00:00,0.96176,0.96179,0.96092,0.9615,3110
2018.08.06 14:00:00,0.9615,0.96151,0.96087,0.96126,2301
2018.08.06 15:00:00,0.96126,0.96192,0.9612,0.96161,2367
2018.08.06 16:00:00,0.96161,0.96194,0.96086,0.96092,3539
2018.08.06 17:00:00,0.96092,0.96104,0.96027,0.96049,3493
2018.08.06 18:00:00,0.96049,0.96099,0.96036,0.96066,3565
2018.08.06 19:00:00,0.96066,0.96147,0.96063,0.96102,2093
2018.08.06 20:00:00,0.96102,0.96117,0.96033,0.96049,1708
2018.08.06 21:00:00,0.96049,0.96095,0.96023,0.96091,1201
2018.08.06 22:00:00,0.9609,0.96097,0.96059,0.96073,1284
2018.08.06 23:00:00,0.96072,0.96083,0.96034,0.96039,959
2018.08.07 00:00:00,0.96032,0.9605,0.95982,0.96021,973
2018.08.07 01:00:00,0.96021,0.96063,0.95974,0.96019,1433
2018.08.07 02:00:00,0.96018,0.96037,0.95993,0.96007,999
2018.08.07 03:00:00,0.96006,0.9606,0.96006,0.96048,1444
2018.08.07 04:00:00,0.96048,0.96062,0.95997,0.96015,2002
2018.08.07 05:00:00,0.96014,0.96045,0.95989,0.96028,1805
2018.08.07 06:00:00,0.96027,0.96044,0.96,0.96031,1237
2018.08.07 07:00:00,0.9603,0.96082,0.9597,0.96035,1506
2018.08.07 08:00:00,0.96033,0.96122,0.96023,0.96117,1283
2018.08.07 09:00:00,0.96117,0.96333,0.96109,0.96301,4048
2018.08.07 10:00:00,0.96301,0.96371,0.96288,0.96298,3992
2018.08.07 11:00:00,0.96297,0.96398,0.96278,0.96376,3279
2018.08.07 12:00:00,0.96376,0.96429,0.96367,0.96399,2399
2018.08.07 13:00:00,0.96399,0.96432,0.96332,0.96406,2770
2018.08.07 14:00:00,0.96406,0.96452,0.96372,0.96429,2884
2018.08.07 15:00:00,0.96428,0.96457,0.96374,0.96426,3402
2018.08.07 16:00:00,0.96426,0.96546,0.96417,0.96539,4109
2018.08.07 17:00:00,0.96539,0.9666,0.96493,0.9665,4189
2018.08.07 18:00:00,0.9665,0.96681,0.96602,0.96669,3754
2018.08.07 19:00:00,0.96669,0.9679,0.9666,0.9676,2536
2018.08.07 20:00:00,0.9676,0.96912,0.96737,0.96868,2996
2018.08.07 21:00:00,0.96869,0.96978,0.96854,0.96971,3430
2018.08.07 22:00:00,0.9697,0.96993,0.96876,0.96885,2618
2018.08.07 23:00:00,0.96886,0.96914,0.96822,0.9684,1594
2018.08.08 00:00:00,0.9684,0.96908,0.96801,0.96866,1400
2018.08.08 01:00:00,0.96866,0.96877,0.96838,0.96865,675
2018.08.08 02:00:00,0.96865,0.96944,0.96864,0.96939,1454
2018.08.08 03:00:00,0.9694,0.96998,0.96933,0.96956,2426
2018.08.08 04:00:00,0.96956,0.97016,0.9693,0.9699,2322
2018.08.08 05:00:00,0.9699,0.96993,0.96887,0.9692,2292
2018.08.08 06:00:00,0.96922,0.96988,0.96913,0.9695,2259
2018.08.08 07:00:00,0.9695,0.96978,0.96935,0.96957,1297
2018.08.08 08:00:00,0.96957,0.96978,0.96932,0.96943,1782
2018.08.08 09:00:00,0.96943,0.97031,0.96932,0.97009,3848
2018.08.08 10:00:00,0.97006,0.97047,0.96974,0.96982,3904
2018.08.08 11:00:00,0.96982,0.96995,0.96881,0.96939,3884
2018.08.08 12:00:00,0.96938,0.96972,0.96907,0.96917,2937
2018.08.08 13:00:00,0.96917,0.97021,0.96822,0.97008,3767
2018.08.08 14:00:00,0.97007,0.97038,0.96916,0.9692,3103
2018.08.08 15:00:00,0.9692,0.96951,0.96747,0.96761,5728
2018.08.08 16:00:00,0.96761,0.96788,0.96621,0.96774,6556
2018.08.08 17:00:00,0.96772,0.96903,0.96768,0.96876,5490
2018.08.08 18:00:00,0.96876,0.96953,0.96833,0.96907,4318
2018.08.08 19:00:00,0.96909,0.97015,0.96894,0.96987,2676
2018.08.08 20:00:00,0.96989,0.97026,0.96677,0.96744,4651
2018.08.08 21:00:00,0.96746,0.96806,0.96727,0.96764,3008
2018.08.08 22:00:00,0.96764,0.96793,0.96716,0.9676,1954
2018.08.08 23:00:00,0.96759,0.96808,0.96707,0.96713,1162
2018.08.09 00:00:00,0.96678,0.96797,0.9651,0.96764,1571
2018.08.09 01:00:00,0.96767,0.96778,0.96691,0.96709,1301
2018.08.09 02:00:00,0.96707,0.96734,0.96657,0.96666,1259
2018.08.09 03:00:00,0.96672,0.96757,0.96656,0.96685,2144
2018.08.09 04:00:00,0.96685,0.96687,0.96586,0.96647,2406
2018.08.09 05:00:00,0.96646,0.96915,0.96645,0.96855,4176
2018.08.09 06:00:00,0.96855,0.96867,0.9681,0.9682,1793
2018.08.09 07:00:00,0.9682,0.96837,0.9674,0.96764,1734
2018.08.09 08:00:00,0.96765,0.96813,0.9673,0.96771,2663
2018.08.09 09:00:00,0.96771,0.96793,0.96609,0.96621,4492
2018.08.09 10:00:00,0.96621,0.96664,0.96543,0.96552,4729
2018.08.09 11:00:00,0.96551,0.96641,0.96541,0.96605,3911
2018.08.09 12:00:00,0.96605,0.96627,0.96557,0.96591,3210
2018.08.09 13:00:00,0.96591,0.96738,0.96583,0.96687,3525
2018.08.09 14:00:00,0.96689,0.96751,0.96661,0.96706,2659
2018.08.09 15:00:00,0.96704,0.96714,0.96586,0.96629,4105
2018.08.09 16:00:00,0.96629,0.96646,0.96519,0.96532,4780
2018.08.09 17:00:00,0.96531,0.96595,0.96414,0.9645,4704
2018.08.09 18:00:00,0.9645,0.96485,0.96374,0.96417,4332
2018.08.09 19:00:00,0.96418,0.96488,0.96385,0.96441,3159
2018.08.09 20:00:00,0.96442,0.96473,0.96379,0.96409,2591
2018.08.09 21:00:00,0.96409,0.96411,0.96261,0.96266,2561
2018.08.09 22:00:00,0.96266,0.96295,0.96176,0.96188,3330
2018.08.09 23:00:00,0.96188,0.96236,0.96152,0.96187,1539
2018.08.10 00:00:00,0.96185,0.96248,0.96148,0.96236,1144
2018.08.10 01:00:00,0.96236,0.96246,0.96158,0.96161,926
2018.08.10 02:00:00,0.9616,0.96172,0.9608,0.96158,2029
2018.08.10 03:00:00,0.96159,0.96191,0.96121,0.96167,2435
2018.08.10 04:00:00,0.96167,0.96186,0.96112,0.96177,2488
2018.08.10 05:00:00,0.96177,0.96198,0.96121,0.96127,2061
2018.08.10 06:00:00,0.96125,0.96173,0.96102,0.96133,1746
2018.08.10 07:00:00,0.96133,0.96142,0.95964,0.95979,2405
2018.08.10 08:00:00,0.95979,0.96016,0.95761,0.95884,7558
2018.08.10 09:00:00,0.95884,0.95906,0.95366,0.95702,10009
2018.08.10 10:00:00,0.95702,0.95747,0.95552,0.95719,7516
2018.08.10 11:00:00,0.95719,0.95751,0.95649,0.9571,5622
2018.08.10 12:00:00,0.9571,0.95783,0.95653,0.95682,5611
2018.08.10 13:00:00,0.95682,0.95802,0.95666,0.95781,4251
2018.08.10 14:00:00,0.95781,0.958,0.9566,0.95688,4432
2018.08.10 15:00:00,0.95689,0.95724,0.95232,0.95629,10526
2018.08.10 16:00:00,0.95629,0.95652,0.95409,0.95629,10041
2018.08.10 17:00:00,0.9563,0.95793,0.95613,0.9576,9411
2018.08.10 18:00:00,0.95759,0.95794,0.95669,0.95768,7320
2018.08.10 19:00:00,0.95768,0.95858,0.95729,0.95858,4546
2018.08.10 20:00:00,0.95858,0.95858,0.95763,0.95845,3061
2018.08.10 21:00:00,0.95847,0.95867,0.95745,0.95746,3246
2018.08.10 22:00:00,0.95746,0.95849,0.95713,0.95735,4559
2018.08.10 23:00:00,0.95736,0.95906,0.95726,0.95896,1609
2018.08.13 00:00:00,0.95718,0.95838,0.95682,0.95785,944
2018.08.13 01:00:00,0.95785,0.95844,0.95689,0.95819,1480
2018.08.13 02:00:00,0.95819,0.95894,0.95794,0.95808,2156
2018.08.13 03:00:00,0.95808,0.95836,0.95657,0.95662,2741
2018.08.13 04:00:00,0.95662,0.95743,0.95571,0.95647,4996
2018.08.13 05:00:00,0.95647,0.95724,0.9559,0.95677,3074
2018.08.13 06:00:00,0.95677,0.95776,0.95661,0.95727,2362
2018.08.13 07:00:00,0.95729,0.95745,0.95612,0.95626,2677
2018.08.13 08:00:00,0.95626,0.95807,0.95576,0.95698,5527
2018.08.13 09:00:00,0.95698,0.95836,0.95678,0.95699,5940
2018.08.13 10:00:00,0.95699,0.95784,0.95627,0.95665,6419
2018.08.13 11:00:00,0.95664,0.9577,0.95631,0.95647,4859
2018.08.13 12:00:00,0.95647,0.9567,0.95557,0.95585,4457
2018.08.13 13:00:00,0.95585,0.95716,0.95577,0.95658,3345
2018.08.13 14:00:00,0.95658,0.95755,0.95561,0.9564,6286
2018.08.13 15:00:00,0.95638,0.95755,0.95608,0.95719,8151
2018.08.13 16:00:00,0.95719,0.95752,0.95592,0.95626,6076
2018.08.13 17:00:00,0.95626,0.95635,0.95428,0.95482,5614
2018.08.13 18:00:00,0.95479,0.95534,0.95401,0.95477,4813
2018.08.13 19:00:00,0.95478,0.95558,0.95464,0.95492,4188
2018.08.13 20:00:00,0.95492,0.95512,0.95405,0.95445,3883
2018.08.13 21:00:00,0.95445,0.95452,0.95384,0.9541,2960
2018.08.13 22:00:00,0.95411,0.95431,0.95355,0.95395,2699
2018.08.13 23:00:00,0.95395,0.95522,0.95385,0.95432,1271
2018.08.14 00:00:00,0.95375,0.95495,0.95375,0.95462,666
2018.08.14 01:00:00,0.95465,0.95483,0.95428,0.9544,621
2018.08.14 02:00:00,0.9544,0.95455,0.95365,0.95388,1211
2018.08.14 03:00:00,0.95388,0.9547,0.95365,0.95433,2283
2018.08.14 04:00:00,0.95433,0.9551,0.95408,0.9542,3367
2018.08.14 05:00:00,0.95419,0.95483,0.9538,0.95449,3026
2018.08.14 06:00:00,0.95449,0.95453,0.95349,0.95381,2097
2018.08.14 07:00:00,0.95381,0.9542,0.95372,0.95372,977
2018.08.14 08:00:00,0.95372,0.95381,0.95269,0.9533,2502
2018.08.14 09:00:00,0.9533,0.95371,0.9513,0.95161,6032
2018.08.14 10:00:00,0.95161,0.9519,0.94995,0.95097,5266
2018.08.14 11:00:00,0.95097,0.95168,0.94992,0.95023,4993
2018.08.14 12:00:00,0.95023,0.95112,0.94995,0.95062,4042
2018.08.14 13:00:00,0.95062,0.95096,0.94996,0.95033,4441
2018.08.14 14:00:00,0.95028,0.95055,0.94982,0.95032,4051
2018.08.14 15:00:00,0.95032,0.95038,0.94881,0.94942,5397
2018.08.14 16:00:00,0.9494,0.94984,0.94847,0.9487,6277
2018.08.14 17:00:00,0.94871,0.9497,0.9486,0.94927,5905
2018.08.14 18:00:00,0.94927,0.9494,0.94808,0.94852,6446
2018.08.14 19:00:00,0.94852,0.94901,0.94706,0.94751,4270
2018.08.14 20:00:00,0.9475,0.94754,0.94641,0.94699,4237
2018.08.14 21:00:00,0.94699,0.94705,0.94596,0.94629,3128
2018.08.14 22:00:00,0.94629,0.94683,0.94578,0.94591,3001
2018.08.14 23:00:00,0.94606,0.94607,0.94483,0.94496,1661
2018.08.15 00:00:00,0.9451,0.94562,0.94494,0.94509,652
2018.08.15 01:00:00,0.94507,0.94534,0.94465,0.94482,960
2018.08.15 02:00:00,0.94481,0.94504,0.9445,0.94461,1126
2018.08.15 03:00:00,0.9446,0.94462,0.94376,0.94377,2170
2018.08.15 04:00:00,0.94377,0.94459,0.94337,0.94445,3777
2018.08.15 05:00:00,0.94445,0.94445,0.94246,0.94275,3567
2018.08.15 06:00:00,0.94275,0.94286,0.94158,0.94236,3167
2018.08.15 07:00:00,0.94236,0.94317,0.94208,0.94299,2741
2018.08.15 08:00:00,0.94299,0.94357,0.94246,0.94352,3071
2018.08.15 09:00:00,0.94352,0.94533,0.94301,0.94531,4917
2018.08.15 10:00:00,0.94531,0.94556,0.94428,0.94478,4990
2018.08.15 11:00:00,0.94479,0.94515,0.94398,0.94498,4466
2018.08.15 12:00:00,0.945,0.94598,0.94479,0.94592,3639
2018.08.15 13:00:00,0.94592,0.9461,0.94488,0.94586,5579
2018.08.15 14:00:00,0.94587,0.94625,0.94543,0.946,5256
2018.08.15 15:00:00,0.94602,0.94708,0.9458,0.94671,5175
2018.08.15 16:00:00,0.94671,0.94817,0.94663,0.94728,7043
2018.08.15 17:00:00,0.94728,0.95064,0.94694,0.95038,8668
2018.08.15 18:00:00,0.95041,0.95192,0.95031,0.95126,8673
2018.08.15 19:00:00,0.95127,0.95228,0.95117,0.95144,5065
2018.08.15 20:00:00,0.95142,0.95172,0.95091,0.95097,4123
2018.08.15 21:00:00,0.95098,0.951,0.95027,0.9506,2544
2018.08.15 22:00:00,0.9506,0.95095,0.95029,0.95038,3404
2018.08.15 23:00:00,0.95038,0.95118,0.95011,0.95116,1520
2018.08.16 00:00:00,0.95071,0.95153,0.95071,0.95106,1085
2018.08.16 01:00:00,0.95101,0.95121,0.9508,0.95104,764
2018.08.16 02:00:00,0.95105,0.95105,0.95015,0.95066,1825
2018.08.16 03:00:00,0.95064,0.95135,0.95012,0.95068,3118
2018.08.16 04:00:00,0.95068,0.9539,0.94875,0.95306,6598
2018.08.16 05:00:00,0.95306,0.95394,0.95267,0.95296,4654
2018.08.16 06:00:00,0.95296,0.95449,0.95233,0.95411,3522
2018.08.16 07:00:00,0.95412,0.95418,0.95324,0.95374,2739
2018.08.16 08:00:00,0.95374,0.95442,0.95346,0.95396,4348
2018.08.16 09:00:00,0.95396,0.95428,0.95327,0.95388,5682
2018.08.16 10:00:00,0.95387,0.9539,0.95273,0.95303,5176
2018.08.16 11:00:00,0.95304,0.95425,0.9529,0.95366,4539
2018.08.16 12:00:00,0.95366,0.95494,0.95342,0.95439,4022
2018.08.16 13:00:00,0.95439,0.95446,0.95375,0.9538,3672
2018.08.16 14:00:00,0.9538,0.95538,0.95362,0.95489,4709
2018.08.16 15:00:00,0.95489,0.95619,0.95454,0.95522,5602
2018.08.16 16:00:00,0.95522,0.95659,0.95506,0.95644,7326
2018.08.16 17:00:00,0.95645,0.95684,0.95555,0.95586,6580
2018.08.16 18:00:00,0.95586,0.95653,0.95553,0.9561,4786
2018.08.16 19:00:00,0.9561,0.9564,0.95484,0.95513,5847
2018.08.16 20:00:00,0.95512,0.95549,0.95482,0.95531,3731
2018.08.16 21:00:00,0.95531,0.95541,0.95491,0.95514,2914
2018.08.16 22:00:00,0.95519,0.95553,0.95491,0.95543,2421
2018.08.16 23:00:00,0.95544,0.95581,0.95478,0.95482,1370
2018.08.17 00:00:00,0.95457,0.95516,0.95407,0.95509,1548
2018.08.17 01:00:00,0.95506,0.95543,0.95496,0.95521,601
2018.08.17 02:00:00,0.9552,0.95562,0.9549,0.95503,1716
2018.08.17 03:00:00,0.95503,0.95574,0.95492,0.95543,2464
2018.08.17 04:00:00,0.95543,0.9567,0.95516,0.95596,4094
2018.08.17 05:00:00,0.95596,0.95627,0.95527,0.95565,2655
2018.08.17 06:00:00,0.95565,0.95594,0.9553,0.95549,1627
2018.08.17 07:00:00,0.95549,0.95576,0.95484,0.95497,1322
2018.08.17 08:00:00,0.95497,0.95605,0.95489,0.95604,2503
2018.08.17 09:00:00,0.95605,0.9561,0.95532,0.95562,4180
2018.08.17 10:00:00,0.95562,0.95583,0.95492,0.9557,3650
2018.08.17 11:00:00,0.95568,0.95732,0.9556,0.95604,4465
2018.08.17 12:00:00,0.95603,0.95611,0.95518,0.95533,4293
2018.08.17 13:00:00,0.95532,0.95594,0.9541,0.95572,4804
2018.08.17 14:00:00,0.95574,0.95594,0.95533,0.95544,3247
2018.08.17 15:00:00,0.95542,0.95596,0.95058,0.95126,7732
2018.08.17 16:00:00,0.95126,0.95291,0.95109,0.95217,6340
2018.08.17 17:00:00,0.95217,0.95382,0.95198,0.95261,6217
2018.08.17 18:00:00,0.95259,0.95291,0.95212,0.9522,3725
2018.08.17 19:00:00,0.9522,0.9532,0.95208,0.95272,2603
2018.08.17 20:00:00,0.95271,0.95332,0.95252,0.95324,2219
2018.08.17 21:00:00,0.95323,0.95525,0.95312,0.95497,5711
2018.08.17 22:00:00,0.95497,0.95548,0.95466,0.9554,3590
2018.08.17 23:00:00,0.95541,0.9556,0.95491,0.95538,989
2018.08.20 00:00:00,0.95519,0.9554,0.95433,0.95474,1023
2018.08.20 01:00:00,0.95473,0.95494,0.95437,0.95459,556
2018.08.20 02:00:00,0.95453,0.95476,0.95418,0.95429,1274
2018.08.20 03:00:00,0.95432,0.95475,0.95405,0.95416,2530
2018.08.20 04:00:00,0.95416,0.95432,0.95323,0.95357,3408
2018.08.20 05:00:00,0.95358,0.95438,0.95341,0.95364,2382
2018.08.20 06:00:00,0.95364,0.95422,0.95323,0.95417,1807
2018.08.20 07:00:00,0.95417,0.9548,0.95409,0.95453,1583
2018.08.20 08:00:00,0.95453,0.95453,0.95385,0.95408,2421
2018.08.20 09:00:00,0.95409,0.95431,0.95365,0.95401,3792
2018.08.20 10:00:00,0.95401,0.9552,0.95386,0.95483,5216
2018.08.20 11:00:00,0.95485,0.95521,0.95437,0.95437,3500
2018.08.20 12:00:00,0.95437,0.95513,0.95429,0.95489,3038
2018.08.20 13:00:00,0.9549,0.95515,0.95415,0.95455,3888
2018.08.20 14:00:00,0.95453,0.95517,0.9545,0.95489,3536
2018.08.20 15:00:00,0.95489,0.9563,0.9546,0.95575,4464
2018.08.20 16:00:00,0.95575,0.9558,0.95424,0.95469,4359
2018.08.20 17:00:00,0.95469,0.95573,0.95447,0.95504,4505
2018.08.20 18:00:00,0.95504,0.95648,0.95454,0.9563,5238
2018.08.20 19:00:00,0.95629,0.95657,0.95561,0.95593,3898
2018.08.20 20:00:00,0.95593,0.95648,0.9559,0.95616,2478
2018.08.20 21:00:00,0.95616,0.95625,0.95575,0.95617,1951
2018.08.20 22:00:00,0.95617,0.95681,0.95615,0.95678,2038
2018.08.20 23:00:00,0.95678,0.95757,0.95632,0.95679,2418
2018.08.21 00:00:00,0.9568,0.95763,0.95679,0.95723,966
2018.08.21 01:00:00,0.95723,0.95777,0.95701,0.95765,893
2018.08.21 02:00:00,0.95765,0.95772,0.95642,0.95657,1943
2018.08.21 03:00:00,0.95657,0.95795,0.95649,0.95791,5150
2018.08.21 04:00:00,0.95793,0.95806,0.95673,0.95742,3719
2018.08.21 05:00:00,0.95742,0.95785,0.95721,0.95774,2844
2018.08.21 06:00:00,0.95773,0.95829,0.95743,0.95794,2658
2018.08.21 07:00:00,0.95793,0.95849,0.9577,0.95839,2075
2018.08.21 08:00:00,0.95839,0.95845,0.95793,0.9581,2347
2018.08.21 09:00:00,0.95812,0.95858,0.95767,0.95787,4555
2018.08.21 10:00:00,0.95788,0.95825,0.95714,0.95792,4242
2018.08.21 11:00:00,0.95792,0.95894,0.95778,0.95868,3919
2018.08.21 12:00:00,0.95866,0.9588,0.95774,0.95794,3485
2018.08.21 13:00:00,0.95794,0.95874,0.95766,0.95837,3250
2018.08.21 14:00:00,0.95837,0.95844,0.95722,0.95742,3420
2018.08.21 15:00:00,0.95742,0.95748,0.95575,0.9572,5937
2018.08.21 16:00:00,0.9572,0.95818,0.95694,0.95792,5503
2018.08.21 17:00:00,0.95792,0.95948,0.95776,0.95847,5449
2018.08.21 18:00:00,0.95847,0.95961,0.95808,0.9591,4628
2018.08.21 19:00:00,0.9591,0.95974,0.95849,0.95926,3874
2018.08.21 20:00:00,0.95926,0.96098,0.95905,0.96081,5542
2018.08.21 21:00:00,0.9608,0.96103,0.96046,0.96064,4177
2018.08.21 22:00:00,0.96064,0.96104,0.9603,0.96033,2080
2018.08.21 23:00:00,0.96034,0.96061,0.95995,0.96003,1663
2018.08.22 00:00:00,0.95995,0.96065,0.95957,0.9602,1296
2018.08.22 01:00:00,0.9602,0.96033,0.95856,0.9594,1553
2018.08.22 02:00:00,0.9594,0.95959,0.95875,0.95927,1664
2018.08.22 03:00:00,0.95927,0.95976,0.95877,0.95951,3178
2018.08.22 04:00:00,0.95951,0.95968,0.95839,0.9588,2416
2018.08.22 05:00:00,0.9588,0.95907,0.95661,0.95703,3628
2018.08.22 06:00:00,0.95703,0.95883,0.95664,0.9587,2877
2018.08.22 07:00:00,0.9587,0.95882,0.95823,0.95878,1608
2018.08.22 08:00:00,0.95877,0.9588,0.95816,0.95857,2150
2018.08.22 09:00:00,0.95855,0.95873,0.95602,0.95662,4256
2018.08.22 10:00:00,0.95661,0.95687,0.95599,0.95669,3977
2018.08.22 11:00:00,0.95669,0.95671,0.95582,0.95654,3329
2018.08.22 12:00:00,0.95655,0.95727,0.95598,0.9563,3837
2018.08.22 13:00:00,0.9563,0.95678,0.956,0.9565,3423
2018.08.22 14:00:00,0.9565,0.95821,0.95641,0.95811,5140
2018.08.22 15:00:00,0.95811,0.95882,0.95737,0.95784,6125
2018.08.22 16:00:00,0.95784,0.95808,0.95668,0.95681,5366
2018.08.22 17:00:00,0.95681,0.9576,0.95664,0.95757,5882
2018.08.22 18:00:00,0.95757,0.95778,0.95646,0.95654,4683
2018.08.22 19:00:00,0.95654,0.9567,0.95592,0.95593,2557
2018.08.22 20:00:00,0.95595,0.9561,0.95519,0.95574,1982
2018.08.22 21:00:00,0.95576,0.95736,0.95461,0.95515,5909
2018.08.22 22:00:00,0.95515,0.95554,0.95496,0.9553,2835
2018.08.22 23:00:00,0.95529,0.95567,0.95492,0.95493,1593
2018.08.23 00:00:00,0.95456,0.95565,0.95422,0.95495,1762
2018.08.23 01:00:00,0.95498,0.95525,0.95471,0.95485,653
2018.08.23 02:00:00,0.95487,0.95498,0.95369,0.95386,1729
2018.08.23 03:00:00,0.95388,0.95403,0.9518,0.9518,3306
2018.08.23 04:00:00,0.95181,0.9522,0.94987,0.95044,4337
2018.08.23 05:00:00,0.95044,0.95083,0.94968,0.94993,3971
2018.08.23 06:00:00,0.94993,0.95066,0.94981,0.9506,2542
2018.08.23 07:00:00,0.9506,0.95105,0.9501,0.95079,3188
2018.08.23 08:00:00,0.95078,0.95118,0.95026,0.95087,2190
2018.08.23 09:00:00,0.95087,0.95158,0.95031,0.95131,3630
2018.08.23 10:00:00,0.95131,0.9516,0.95013,0.95025,3138
2018.08.23 11:00:00,0.95025,0.95103,0.94993,0.95075,3453
2018.08.23 12:00:00,0.95075,0.95133,0.95005,0.95114,3515
2018.08.23 13:00:00,0.95114,0.95122,0.9503,0.95064,3555
2018.08.23 14:00:00,0.95064,0.95076,0.94947,0.94949,2984
2018.08.23 15:00:00,0.94949,0.95046,0.94921,0.9502,4046
2018.08.23 16:00:00,0.95021,0.9512,0.94876,0.94941,6578
2018.08.23 17:00:00,0.94944,0.94949,0.94758,0.94851,5570
2018.08.23 18:00:00,0.94851,0.94901,0.94804,0.94819,4566
2018.08.23 19:00:00,0.94819,0.94822,0.9473,0.94735,3090
2018.08.23 20:00:00,0.94734,0.94816,0.9472,0.94806,3655
2018.08.23 21:00:00,0.94806,0.94847,0.94789,0.94838,2144
2018.08.23 22:00:00,0.94841,0.94841,0.94748,0.94809,2589
2018.08.23 23:00:00,0.94809,0.94814,0.94756,0.94756,1285
2018.08.24 00:00:00,0.9474,0.94828,0.94732,0.94808,1255
2018.08.24 01:00:00,0.94807,0.94855,0.94777,0.9485,1574
2018.08.24 02:00:00,0.9485,0.94898,0.94826,0.94866,1602
2018.08.24 03:00:00,0.94865,0.94967,0.94811,0.94949,3186
2018.08.24 04:00:00,0.9495,0.94971,0.94858,0.94874,3834
2018.08.24 05:00:00,0.94874,0.95386,0.94814,0.95317,4577
2018.08.24 06:00:00,0.95318,0.95336,0.95185,0.95204,3247
2018.08.24 07:00:00,0.95203,0.95262,0.9518,0.95261,1388
2018.08.24 08:00:00,0.95261,0.95305,0.95227,0.95243,3241
2018.08.24 09:00:00,0.95243,0.95249,0.95161,0.95242,3429
2018.08.24 10:00:00,0.9524,0.95264,0.95167,0.9517,3089
2018.08.24 11:00:00,0.95172,0.95225,0.95149,0.95166,2985
2018.08.24 12:00:00,0.95168,0.9519,0.95084,0.95186,2768
2018.08.24 13:00:00,0.95186,0.95263,0.95158,0.95224,3726
2018.08.24 14:00:00,0.95224,0.95446,0.95211,0.95422,4645
2018.08.24 15:00:00,0.95422,0.95498,0.95378,0.95484,4089
2018.08.24 16:00:00,0.95485,0.95486,0.95352,0.95418,5590
2018.08.24 17:00:00,0.95418,0.95624,0.95393,0.95534,11223
2018.08.24 18:00:00,0.95534,0.95622,0.95435,0.95441,5514
2018.08.24 19:00:00,0.95441,0.95472,0.9535,0.95363,2684
2018.08.24 20:00:00,0.95363,0.95496,0.95363,0.95483,4455
2018.08.24 21:00:00,0.95484,0.95493,0.95415,0.95415,2419
2018.08.24 22:00:00,0.95415,0.95458,0.95397,0.95421,2269
2018.08.24 23:00:00,0.95421,0.95483,0.95365,0.95425,1363
2018.08.27 00:00:00,0.95301,0.95443,0.95301,0.95393,1485
2018.08.27 01:00:00,0.95393,0.95451,0.95393,0.95439,1044
2018.08.27 02:00:00,0.95441,0.95541,0.95433,0.95502,1924
2018.08.27 03:00:00,0.95502,0.95518,0.95407,0.95437,2303
2018.08.27 04:00:00,0.95437,0.95443,0.9532,0.95329,3196
2018.08.27 05:00:00,0.95329,0.95371,0.95269,0.95359,3030
2018.08.27 06:00:00,0.95359,0.95419,0.95331,0.95362,2726
2018.08.27 07:00:00,0.95362,0.95379,0.9531,0.9533,2218
2018.08.27 08:00:00,0.9533,0.95346,0.95269,0.9527,2430
2018.08.27 09:00:00,0.95274,0.95341,0.95202,0.95236,4086
2018.08.27 10:00:00,0.95236,0.95292,0.95226,0.95235,3514
2018.08.27 11:00:00,0.95235,0.95294,0.95213,0.95228,3350
2018.08.27 12:00:00,0.95228,0.95298,0.95204,0.95297,2181
2018.08.27 13:00:00,0.95297,0.955,0.9528,0.95492,3259
2018.08.27 14:00:00,0.95492,0.95538,0.95442,0.95528,3681
2018.08.27 15:00:00,0.95528,0.95556,0.95423,0.95488,4936
2018.08.27 16:00:00,0.95488,0.95554,0.95401,0.9541,5025
2018.08.27 17:00:00,0.95411,0.95435,0.95133,0.95288,7470
2018.08.27 18:00:00,0.95289,0.95387,0.95163,0.95219,7728
2018.08.27 19:00:00,0.9522,0.95293,0.95214,0.95286,3798
2018.08.27 20:00:00,0.95287,0.95329,0.95275,0.95295,3410
2018.08.27 21:00:00,0.95295,0.95303,0.9521,0.9521,2501
2018.08.27 22:00:00,0.9521,0.95254,0.95209,0.95227,2136
2018.08.27 23:00:00,0.95227,0.95261,0.95199,0.95261,1023
2018.08.28 00:00:00,0.95243,0.95322,0.95156,0.95213,1081
2018.08.28 01:00:00,0.95218,0.95256,0.95202,0.95251,1176
2018.08.28 02:00:00,0.95251,0.95256,0.95187,0.95248,1711
2018.08.28 03:00:00,0.95248,0.95255,0.9518,0.952,2199
2018.08.28 04:00:00,0.95201,0.95216,0.95075,0.9516,4070
2018.08.28 05:00:00,0.9516,0.95163,0.9508,0.95101,2217
